"Permanent and non permanent resident population by institutional units, place of birth and citizenship"

"Year" "Canton (-) / District (>>) / Commune (......)" "Population type" "Place of birth" "Citizenship - Total" "Switzerland" "Albania" "Andorra" "Belgium" "Bulgaria" "Denmark" "Germany" "Finland" "France" "Greece" "United Kingdom" "Ireland" "Iceland" "Italy" "Liechtenstein" "Luxembourg" "Malta" "Monaco" "Netherlands" "Norway" "Austria" "Poland" "Portugal" "Romania" "San Marino" "Sweden" "Spain" "Turkey" "Hungary" "Vatican City" "Cyprus" "Slovakia" "Czech Republic" "Serbia" "Croatia" "Slovenia" "Bosnia and Herzegovina" "Montenegro" "Macedonia" "Kosovo" "Estonia" "Latvia" "Lithuania" "Moldova" "Russia" "Ukraine" "Belarus" "Equatorial Guinea" "Ethiopia" "Djibouti" "Algeria" "Angola" "Botswana" "Burundi" "Benin" "Côte d'Ivoire" "Gabon" "Gambia" "Ghana" "Guinea-Bissau" "Guinea" "Cameroon" "Cape Verde" "Kenya" "Comoros" "Congo (Brazzaville)" "Congo (Kinshasa)" "Lesotho" "Liberia" "Libya" "Madagascar" "Malawi" "Mali" "Morocco" "Mauritania" "Mauritius" "Mozambique" "Niger" "Nigeria" "Burkina Faso" "Zimbabwe" "Rwanda" "Zambia" "São Tomé and Príncipe" "Senegal" "Seychelles" "Sierra Leone" "Somalia" "South Africa" "Sudan" "Namibia" "Swaziland" "Tanzania" "Togo" "Chad" "Tunisia" "Uganda" "Egypt" "Central African Republic" "Eritrea" "South Sudan" "Western Sahara" "Argentina" "Bahamas" "Barbados" "Bolivia" "Brazil" "Chile" "Costa Rica" "Dominican Republic" "Ecuador" "El Salvador" "Guatemala" "Guyana" "Haiti" "Belize" "Honduras" "Jamaica" "Canada" "Colombia" "Cuba" "Mexico" "Nicaragua" "Panama" "Paraguay" "Peru" "Suriname" "Trinidad and Tobago" "Uruguay" "Venezuela" "United States" "Dominica" "Grenada" "Antigua and Barbuda" "Saint Lucia" "Saint Vincent and the Grenadines" "Saint Kitts and Nevis" "Afghanistan" "Bahrain" "Bhutan" "Brunei" "Myanmar" "Sri Lanka" "Taiwan (Chinese Taipei)" "China" "India" "Indonesia" "Iraq" "Iran" "Israel" "Japan" "Yemen" "Jordan" "Cambodia" "Qatar" "Kuwait" "Laos" "Lebanon" "Malaysia" "Maldives" "Oman" "Mongolia" "Nepal" "North Korea" "United Arab Emirates" "Pakistan" "Philippines" "Saudi Arabia" "Singapore" "South Korea" "Syria" "Thailand" "Vietnam" "Bangladesh" "Timor-Leste" "Palestine" "Armenia" "Azerbaijan" "Georgia" "Kazakhstan" "Kyrgyzstan" "Tajikistan" "Turkmenistan" "Uzbekistan" "Australia" "Fiji" "Nauru" "Vanuatu" "New Zealand" "Papua New Guinea" "Tonga" "Samoa" "Solomon Islands" "Tuvalu" "Kiribati" "Marshall Islands" "Micronesia" "Palau" "Stateless" "Not attributable according to current borders" "No indication"
"2016" "......5194 Manno" "Permanent resident population" "Abroad" 367 166 0 0 0 0 0 7 0 3 0 0 0 1 153 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5195 Maroggia" "Permanent resident population" "Place of birth - Total" 664 424 0 0 0 0 0 6 0 2 0 1 0 0 197 1 0 0 0 0 0 2 0 2 1 0 0 1 3 0 0 0 1 0 0 0 2 1 0 0 3 0 3 0 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5195 Maroggia" "Permanent resident population" "Switzerland" 364 327 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5195 Maroggia" "Permanent resident population" "Abroad" 300 97 0 0 0 0 0 6 0 2 0 1 0 0 162 1 0 0 0 0 0 2 0 2 1 0 0 1 3 0 0 0 1 0 0 0 2 1 0 0 2 0 3 0 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5196 Massagno" "Permanent resident population" "Place of birth - Total" 6195 3532 0 0 1 7 4 42 1 44 3 16 0 0 1435 1 0 0 0 4 0 16 17 139 25 0 6 35 37 2 0 0 0 2 247 58 9 42 0 6 100 0 6 4 1 26 10 1 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 3 0 0 0 58 0 0 3 0 0 0 27 2 0 10 1 0 0 0 0 0 0 0 5 8 4 2 0 0 0 2 0 0 1 3 22 0 0 0 0 0 1 15 0 0 0 0 24 1 6 2 1 20 1 0 3 0 2 1 0 0 0 1 1 0 0 5 0 0 0 7 1 0 0 1 20 4 11 4 0 0 0 0 3 2 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......5196 Massagno" "Permanent resident population" "Switzerland" 3041 2592 0 0 0 0 1 2 0 11 0 2 0 0 225 1 0 0 0 0 0 3 2 23 1 0 0 6 11 0 0 0 0 0 59 12 1 7 0 2 29 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 8 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5196 Massagno" "Permanent resident population" "Abroad" 3154 940 0 0 1 7 3 40 1 33 3 14 0 0 1210 0 0 0 0 4 0 13 15 116 24 0 6 29 26 2 0 0 0 2 188 46 8 35 0 4 71 0 5 4 1 23 10 1 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 3 0 0 0 46 0 0 3 0 0 0 27 1 0 9 1 0 0 0 0 0 0 0 3 7 3 2 0 0 0 2 0 0 1 3 20 0 0 0 0 0 1 13 0 0 0 0 16 1 6 2 1 14 1 0 3 0 2 1 0 0 0 1 1 0 0 4 0 0 0 7 1 0 0 1 18 4 11 2 0 0 0 0 3 2 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......5197 Melano" "Permanent resident population" "Place of birth - Total" 1457 1021 0 0 2 1 0 5 1 8 0 0 0 0 324 0 0 0 0 5 0 0 3 31 5 0 0 9 2 1 0 0 0 3 1 5 0 7 0 0 0 0 1 0 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......5197 Melano" "Permanent resident population" "Switzerland" 929 844 0 0 0 0 0 0 0 1 0 0 0 0 71 0 0 0 0 0 0 0 0 8 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5197 Melano" "Permanent resident population" "Abroad" 528 177 0 0 2 1 0 5 1 7 0 0 0 0 253 0 0 0 0 5 0 0 3 23 5 0 0 9 0 1 0 0 0 3 1 4 0 7 0 0 0 0 1 0 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2016" "......5198 Melide" "Permanent resident population" "Place of birth - Total" 1806 1120 0 0 2 0 2 25 0 11 0 9 1 0 482 0 0 0 0 11 0 4 9 28 2 0 0 3 2 2 0 0 1 1 6 15 0 6 1 0 11 1 0 2 1 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 4 1 0 3 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 7 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5198 Melide" "Permanent resident population" "Switzerland" 988 897 0 0 0 0 0 2 0 0 0 0 0 0 71 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 3 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5198 Melide" "Permanent resident population" "Abroad" 818 223 0 0 2 0 2 23 0 11 0 9 1 0 411 0 0 0 0 11 0 4 9 27 2 0 0 3 2 2 0 0 1 1 4 12 0 5 1 0 6 1 0 2 1 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 4 1 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5199 Mezzovico-Vira" "Permanent resident population" "Place of birth - Total" 1375 1154 0 0 0 0 0 5 0 5 0 1 0 0 162 0 0 0 0 0 0 0 3 16 2 0 0 9 0 1 0 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5199 Mezzovico-Vira" "Permanent resident population" "Switzerland" 1053 1016 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5199 Mezzovico-Vira" "Permanent resident population" "Abroad" 322 138 0 0 0 0 0 5 0 5 0 1 0 0 130 0 0 0 0 0 0 0 3 15 2 0 0 7 0 1 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5200 Miglieglia" "Permanent resident population" "Place of birth - Total" 308 260 0 0 0 0 0 4 0 4 0 0 0 0 31 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5200 Miglieglia" "Permanent resident population" "Switzerland" 239 233 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5200 Miglieglia" "Permanent resident population" "Abroad" 69 27 0 0 0 0 0 4 0 4 0 0 0 0 26 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5202 Monteggio" "Permanent resident population" "Place of birth - Total" 896 689 0 0 0 0 0 12 0 2 1 1 0 0 148 0 0 0 0 3 0 1 1 4 9 0 0 3 0 0 0 0 3 1 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5202 Monteggio" "Permanent resident population" "Switzerland" 611 576 0 0 0 0 0 2 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5202 Monteggio" "Permanent resident population" "Abroad" 285 113 0 0 0 0 0 10 0 2 1 1 0 0 119 0 0 0 0 3 0 1 1 3 9 0 0 2 0 0 0 0 2 1 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5203 Morcote" "Permanent resident population" "Place of birth - Total" 755 435 0 0 6 0 2 29 0 9 0 13 1 0 154 0 0 0 0 14 0 3 3 18 1 0 1 9 0 0 0 0 1 1 19 3 0 0 1 0 0 1 0 0 0 13 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5203 Morcote" "Permanent resident population" "Switzerland" 367 340 0 0 0 0 0 0 0 1 0 1 0 0 17 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5203 Morcote" "Permanent resident population" "Abroad" 388 95 0 0 6 0 2 29 0 8 0 12 1 0 137 0 0 0 0 14 0 3 3 16 1 0 1 8 0 0 0 0 1 1 17 3 0 0 1 0 0 1 0 0 0 11 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5205 Muzzano" "Permanent resident population" "Place of birth - Total" 804 641 0 0 0 1 0 5 0 3 0 1 4 0 111 0 0 0 0 1 0 1 1 4 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 0 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5205 Muzzano" "Permanent resident population" "Switzerland" 553 531 0 0 0 0 0 0 0 1 0 0 0 0 18 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "......5205 Muzzano" "Permanent resident population" "Abroad" 251 110 0 0 0 1 0 5 0 2 0 1 4 0 93 0 0 0 0 1 0 1 1 3 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
